"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESACBUS","198812","1.341","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198813","15.93","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198901","1.358","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198902","1.285","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198903","1.338","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198904","1.268","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198905","1.301","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198906","1.386","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198907","1.436","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198908","1.438","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198909","1.398","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198910","1.357","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198911","1.321","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198912","1.39","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","198913","16.276","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199001","1.367","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199002","1.291","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199003","1.29","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199004","1.264","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199005","1.337","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199006","1.385","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199007","1.522","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199008","1.481","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199009","1.42","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199010","1.348","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199011","1.255","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199012","1.251","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199013","16.211","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199101","1.33","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199102","1.249","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199103","1.255","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199104","1.279","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199105","1.409","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199106","1.43","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199107","1.493","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199108","1.512","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199109","1.426","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199110","1.288","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199111","1.255","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199112","1.311","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199113","16.236","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199201","1.319","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199202","1.282","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199203","1.288","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199204","1.272","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199205","1.327","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199206","1.35","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199207","1.433","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199208","1.422","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199209","1.442","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199210","1.326","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199211","1.275","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199212","1.319","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199213","16.056","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199301","1.344","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199302","1.314","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199303","1.311","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199304","1.273","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199305","1.27","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199306","1.371","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199307","1.415","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199308","1.449","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199309","1.445","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199310","1.402","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199311","1.321","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199312","1.366","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199313","16.278","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199401","1.438","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199402","1.385","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199403","1.372","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199404","1.321","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199405","1.323","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199406","1.468","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199407","1.525","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199408","1.509","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199409","1.469","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199410","1.431","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199411","1.381","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199412","1.417","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199413","17.04","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199501","1.412","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199502","1.362","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199503","1.366","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199504","1.308","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199505","1.325","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199506","1.423","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199507","1.479","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199508","1.525","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199509","1.544","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199510","1.436","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199511","1.392","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199512","1.401","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199513","16.973","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199601","1.407","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199602","1.37","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199603","1.339","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199604","1.307","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199605","1.353","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199606","1.411","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199607","1.441","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199608","1.48","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199609","1.542","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199610","1.402","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199611","1.357","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199612","1.388","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199613","16.797","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199701","1.397","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199702","1.34","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199703","1.289","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199704","1.289","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199705","1.309","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199706","1.39","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199707","1.494","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199708","1.483","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199709","1.522","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199710","1.485","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199711","1.372","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199712","1.372","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199713","16.744","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199801","1.398","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199802","1.271","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199803","1.333","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199804","1.287","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199805","1.36","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199806","1.437","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199807","1.455","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199808","1.533","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199809","1.593","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199810","1.434","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199811","1.444","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199812","1.384","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199813","16.929","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199901","1.421","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199902","1.354","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199903","1.397","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199904","1.347","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199905","1.415","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199906","1.485","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199907","1.632","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199908","1.565","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199909","1.568","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199910","1.501","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199911","1.425","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199912","1.382","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","199913","17.491","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200001","1.487","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200002","1.444","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200003","1.419","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200004","1.364","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200005","1.505","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200006","1.567","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200007","1.633","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200008","1.713","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200009","1.693","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200010","1.553","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200011","1.492","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200012","1.493","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200013","18.363","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200101","1.63","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200102","1.509","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200103","1.537","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200104","1.488","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200105","1.586","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200106","1.669","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200107","1.684","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200108","1.824","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200109","1.837","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200110","1.66","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200111","1.568","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200112","1.538","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200113","19.531","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200201","1.499","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200202","1.449","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200203","1.451","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200204","1.457","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200205","1.529","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200206","1.607","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200207","1.691","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200208","1.73","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200209","1.696","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200210","1.667","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200211","1.5","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200212","1.549","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200213","18.825","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200301","2.062","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200302","1.865","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200303","1.959","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200304","1.772","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200305","1.862","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200306","1.866","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200307","1.944","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200308","2.016","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200309","2","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200310","1.984","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200311","1.875","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200312","2.03","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200313","23.235","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200401","2.153","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200402","2.13","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200403","1.965","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200404","1.955","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200405","1.945","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200406","1.988","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200407","2.139","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200408","2.083","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200409","2.095","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200410","2.044","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200411","1.945","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200412","2.207","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200413","24.647","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200501","2.345","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200502","2.236","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200503","2.107","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200504","2.013","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200505","1.919","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200506","2.115","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200507","2.099","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200508","2.275","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200509","2.166","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200510","2.081","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200511","2.004","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200512","2.252","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200513","25.612","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200601","2.215","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200602","2.098","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200603","2.169","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200604","2.002","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200605","1.97","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200606","2.079","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200607","2.14","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200608","2.149","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200609","2.099","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200610","2.055","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200611","1.987","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200612","2.141","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200613","25.104","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200701","2.612","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200702","2.453","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200703","2.535","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200704","2.204","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200705","2.086","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200706","2.269","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200707","2.303","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200708","2.298","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200709","2.342","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200710","2.223","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200711","2.297","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200712","2.263","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200713","27.885","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200801","2.368","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200802","2.252","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200803","2.15","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200804","2.097","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200805","2.026","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200806","2.115","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200807","2.213","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200808","2.214","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200809","2.146","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200810","2.175","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200811","2.083","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200812","2.273","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200813","26.113","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200901","2.624","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200902","2.288","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200903","2.311","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200904","2.092","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200905","2.051","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200906","2.09","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
